
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	450.0,"TBLANK @RBLANK=100K",90.92349,92.22418,91.99658,90.15218,91.72663,90.15292,91.17798,91.92525,91.51972,91.83543,90.14144,91.11483,90.15218,91.89472,90.14144,91.88932,91.00535,91.92166,91.92525,91.19588,91.88721,91.92525,91.92166,91.92474,91.92166,90.51411,91.92166,91.91444,90.84152,91.91802,91.92166,nS
	460.0,"TBLANK @RBLANK=200K",199.0641,197.1185,197.1459,196.7334,193.6456,196.7664,196.7397,196.7405,196.701,196.7405,196.7334,196.7413,195.9219,196.7352,195.5343,196.0908,196.7359,197.8262,196.7334,196.693,196.6881,193.7684,196.7549,196.7328,196.7405,196.7328,196.7549,196.7298,195.1758,196.7298,196.7298,nS
	470.0,"DRVCC CURRENT LIMIT",-201.0897,-200.0661,-199.6025,-199.4091,-199.1887,-199.0657,-198.9911,-198.8738,-198.8252,-198.7729,-198.6507,-198.6537,-198.5592,-198.501,-198.5035,-198.4041,-198.4018,-198.3939,-198.3317,-198.3178,-198.468,-198.3763,-198.2995,-198.2444,-198.2594,-198.2218,-198.1535,-198.1273,-198.1079,-198.1369,-198.1333,mA
	490.0,"IBLANK @3.3V",-0.04267075,-0.03291623,-0.03084709,-0.023176,-0.02081127,-0.02833456,-0.04488769,-0.02493525,-0.02582203,-0.04015822,-0.02243702,-0.02833456,-0.03498537,-0.02611762,-0.02243702,-0.03335962,-0.02493525,-0.05728824,-0.02125465,-0.02611762,-0.02376718,-0.04237516,-0.05079952,-0.02376718,-0.03542875,-0.04267075,-0.03129047,-0.04267075,-0.02715219,-0.02818676,-0.03084709,uA
	500.0," DRVCC CURRENT @ 5.5V",156.0509,153.6435,154.9979,156.0509,153.5664,155.9773,156.9738,155.8813,155.4499,154.2445,155.3181,155.6759,154.9979,155.3369,157.5765,157.4258,156.5217,155.8831,154.4705,155.7683,155.7701,156.5217,153.5682,155.6383,156.9738,155.3181,156.8231,157.2563,155.4499,153.4911,154.7342,uA
	500.1,"IVIN; @VIN=15V",108.3117,108.8434,109.0695,109.2523,109.3478,109.4028,109.5158,109.5676,109.6657,109.6694,109.6588,109.8193,109.7733,109.7953,109.8673,109.7521,109.7639,109.868,109.8481,109.8768,109.802,109.903,109.8817,109.81,109.9892,110.0335,109.9127,110.0166,109.8985,110.0163,110.0824,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\RB\QA\QRB4441U04.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
